Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2So9pYqQ0JWvFhasJfI871","Adventure Of A Lifetime - Matoma Remix","Coldplay, Matoma","Adventure Of A Lifetime (Matoma Remix)","1","1","250714","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:591nHHHzZl1NLt9PMKpinM","I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit","Avicii, Nicky Romero","I Could Be The One [Avicii vs Nicky Romero]","1","1","208320","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2Fn3coxd0xAZ09JtrgcgHa","Middle","DJ Snake, Bipolar Sunshine","Middle","1","1","220573","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9","I Follow Rivers - The Magician Remix","Lykke Li, The Magician","I Follow Rivers (The Magician Remix)","1","1","280069","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0aHx993Ffbxhx2u9Xo3SxN","Cool Kids - RAC Mix","Echosmith, RAC","Cool Kids (RAC Mix)","1","1","259328","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0azC730Exh71aQlOt9Zj3y","This Is What You Came For","Calvin Harris, Rihanna","This Is What You Came For","1","1","222160","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","Closer","The Chainsmokers, Halsey","Closer","1","1","244960","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3ujORpm8Hf7QWEtfqSAZL8","Alone","Alan Walker","Alone","1","1","161144","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1brwdYwjltrJo7WHpIvbYt","Faded","Alan Walker","Faded","1","1","212626","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0lMrWcrVXHPEuVBuc0nRzZ","Spectre","Alan Walker","Spectre","1","1","230634","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1I8tHoNBFTuoJAlh4hfVVE","Firestone","Kygo, Conrad Sewell","Cloud Nine","1","5","273684","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2FiSTH0GYpIioUgjfzMIja","Stay","Kygo, Maty Noyes","Cloud Nine","1","11","239465","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5masKPHeAOVNgxdLebIcK7","Stole the Show","Kygo, Parson James","Cloud Nine","1","2","222801","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7vqUr6K2Js9Paq4kdNSOm6","Here for You","Kygo, Ella Henderson","Here for You","1","1","244510","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2glGP8kEfACgJdZ86kWxhN","Are You With Me - Radio Edit","Lost Frequencies","Less Is More","1","12","138013","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1Ca2ELRlvACAeI7xz9c9jR","Spaceman","Hardwell","Spaceman","1","1","379260","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:483XiZ5o13Cc1zoWV7jGml","Gecko (Overdrive) - Radio Edit","Oliver Heldens, Becky Hill","Gecko (Overdrive)","1","1","165440","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7sCIdsYQ8Nxoj6TjB1Eb7P","Toulouse - Original Mix","Nicky Romero","Toulouse","1","1","365625","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:053gewpNbAHfGkDTDFpuQ0","Warriors - Rob Adans Remix","Nicky Romero, Volt & State, Rob Adans","Warriors (Remixes)","1","4","311965","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0LigJnwiA8OXeDp5qEDlTc","Lighthouse - Radio Edit","Nicky Romero","Lighthouse","1","1","186562","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6422EXP0GvswmLG3PmplQy","Future Funk - Radio Edit","Nicky Romero, Nile Rodgers","Future Funk","1","1","197346","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:79IZKAygtVmTcVnJ2mlaIS","Oops","Martin Garrix","Oops","1","1","232509","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7eR07ixhbLBIfCq24yQBCO","Darker Than Blood","Steve Aoki, Linkin Park","Neon Future Odyssey","2","5","312963","spotify:user:nathzaslavski","2017-09-13T20:28:13Z"
