Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6qc93rPrgONyOtJuUfwI5S","No Es Culpa Tuya","Osmani Garcia "La Voz", Jose El Pillo","Big Salsa Hits 2012","1","3","261013","spotify:user:","2012-10-22T09:39:28Z"
"spotify:track:1FMeIECERRwYaZgugNckZZ","Echale Salsa","Ciclon Cubano","Big Salsa Hits 2012","1","2","320250","spotify:user:","2012-10-22T09:39:32Z"
"spotify:track:729h4uuUS5wqbTvjVjOkJc","Sabor A Melao - Salsa Mix","Daddy Yankee","Barrio Fino (International Version)","1","22","219266","spotify:user:","2012-10-22T09:40:13Z"
"spotify:track:3yqu0fuGpOOrMuO6fksKlz","Gozando En Miami (feat. El Chacal)","David Calzado y su Charanga Habanera","Super Salsa 2010","1","13","294986","spotify:user:","2012-10-22T09:40:45Z"
"spotify:track:4TRAHLsf7QoEXnLeiOFWDk","Precisamente ahora - Salsa remix","David DeMaría","El perfume de la soledad","1","3","255653","spotify:user:","2012-10-22T09:40:54Z"
"spotify:track:5om5J8teP5RM3pHM9qoVYW","Que Locura Enamorarme De Ti","Eddie Santiago","Pura Salsa","1","2","309573","spotify:user:","2012-10-22T09:41:23Z"
"spotify:track:0oRpom9PdTPafdSDM8uEJ0","Mi salsa tiene sandunga","Elio Revé, su Charangón","Cuba yo soy la salsa","1","2","326040","spotify:user:","2012-10-22T09:41:37Z"
"spotify:track:3uFUO2Lvy17LdeGmhgliIh","Tú Me Vuelves Loco","Frankie Ruiz","Aqui esta la salsa (EU Version)","2","2","295306","spotify:user:","2012-10-22T09:42:04Z"
"spotify:track:54PKs7ZlncfruF06oEFqCs","El Preso","Fruko Y Sus Tesos","Greatest Salsa Classics of Colombia - Vol. 1","1","1","294093","spotify:user:","2012-10-22T09:42:29Z"
"spotify:track:4wl8zYpDphtln5W1b1aYKH","Qué Manera de Quererte","Gilberto Santa Rosa","El Caballero De La Salsa - La Historia Tropical","1","5","323666","spotify:user:","2012-10-22T09:43:23Z"
